4.4908789e0 -4.49156e0 1.6994e-2 1.6994e-2
4.6603589e0 -4.49156e0 1.6841e-2 1.6841e-2
4.8298389e0 -4.49156e0 1.6675e-2 1.6675e-2
4.9993188e0 -4.49156e0 1.6496e-2 1.6496e-2

-5.0e0 -4.3220801e0 8.4665e-3 8.4665e-3
-4.83052e0 -4.3220801e0 8.6632e-3 8.6632e-3
-4.66104e0 -4.3220801e0 8.865e-3 8.865e-3
-4.49156e0 -4.3220801e0 9.0714e-3 9.0714e-3
-4.3220801e0 -4.3220801e0 9.2828e-3 9.2828e-3
-4.1526001e0 -4.3220801e0 9.4992e-3 9.4992e-3
-3.9831201e0 -4.3220801e0 9.7205e-3 9.7205e-3
-3.8136401e0 -4.3220801e0 9.9463e-3 9.9463e-3
-3.6441602e0 -4.3220801e0 1.0178e-2 1.0178e-2
-3.4746802e0 -4.3220801e0 1.0413e-2 1.0413e-2
-3.3052002e0 -4.3220801e0 1.0654e-2 1.0654e-2
-3.1357202e0 -4.3220801e0 1.0898e-2 1.0898e-2
-2.9662402e0 -4.3220801e0 1.1147e-2 1.1147e-2
-2.7967603e0 -4.3220801e0 1.14e-2 1.14e-2
-2.6272803e0 -4.3220801e0 1.1658e-2 1.1658e-2
-2.4578003e0 -4.3220801e0 1.1919e-2 1.1919e-2
-2.2883203e0 -4.3220801e0 1.2183e-2 1.2183e-2
-2.1188403e0 -4.3220801e0 1.2451e-2 1.2451e-2
-1.9493604e0 -4.3220801e0 1.2721e-2 1.2721e-2
-1.7798804e0 -4.3220801e0 1.2994e-2 1.2994e-2
-1.6104004e0 -4.3220801e0 1.3268e-2 1.3268e-2
-1.4409204e0 -4.3220801e0 1.3544e-2 1.3544e-2
-1.2714404e0 -4.3220801e0 1.382e-2 1.382e-2
-1.1019604e0 -4.3220801e0 1.4096e-2 1.4096e-2
-9.324805e-1 -4.3220801e0 1.4372e-2 1.4372e-2
-7.630005e-1 -4.3220801e0 1.4647e-2 1.4647e-2
-5.935205e-1 -4.3220801e0 1.492e-2 1.492e-2
-4.240405e-1 -4.3220801e0 1.5189e-2 1.5189e-2
-2.545605e-1 -4.3220801e0 1.5454e-2 1.5454e-2
-8.50806e-2 -4.3220801e0 1.5715e-2 1.5715e-2
8.43994e-2 -4.3220801e0 1.5971e-2 1.5971e-2
2.538794e-1 -4.3220801e0 1.622e-2 1.622e-2
4.233594e-1 -4.3220801e0 1.6461e-2 1.6461e-2
5.928394e-1 -4.3220801e0 1.6692e-2 1.6692e-2
7.623193e-1 -4.3220801e0 1.6914e-2 1.6914e-2
9.317993e-1 -4.3220801e0 1.7126e-2 1.7126e-2
1.1012793e0 -4.3220801e0 1.7325e-2 1.7325e-2
1.2707593e0 -4.3220801e0 1.7513e-2 1.7513e-2
1.4402393e0 -4.3220801e0 1.7685e-2 1.7685e-2
1.6097192e0 -4.3220801e0 1.7842e-2 1.7842e-2
1.7791992e0 -4.3220801e0 1.7984e-2 1.7984e-2
1.9486792e0 -4.3220801e0 1.811e-2 1.811e-2
2.1181592e0 -4.3220801e0 1.8217e-2 1.8217e-2
2.2876392e0 -4.3220801e0 1.8307e-2 1.8307e-2
2.4571191e0 -4.3220801e0 1.8379e-2 1.8379e-2
2.6265991e0 -4.3220801e0 1.8433e-2 1.8433e-2
2.7960791e0 -4.3220801e0 1.8466e-2 1.8466e-2
2.9655591e0 -4.3220801e0 1.848e-2 1.848e-2
3.135039e0 -4.3220801e0 1.8474e-2 1.8474e-2
3.304519e0 -4.3220801e0 1.8448e-2 1.8448e-2
3.473999e0 -4.3220801e0 1.8404e-2 1.8404e-2
3.643479e0 -4.3220801e0 1.834e-2 1.834e-2
3.812959e0 -4.3220801e0 1.8257e-2 1.8257e-2
3.982439e0 -4.3220801e0 1.8156e-2 1.8156e-2
4.151919e0 -4.3220801e0 1.8037e-2 1.8037e-2
4.321399e0 -4.3220801e0 1.7902e-2 1.7902e-2
4.4908789e0 -4.3220801e0 1.775e-2 1.775e-2
4.6603589e0 -4.3220801e0 1.7584e-2 1.7584e-2
4.8298389e0 -4.3220801e0 1.7403e-2 1.7403e-2
4.9993188e0 -4.3220801e0 1.7209e-2 1.7209e-2

-5.0e0 -4.1526001e0 8.646e-3 8.646e-3
-4.83052e0 -4.1526001e0 8.8515e-3 8.8515e-3
-4.66104e0 -4.1526001e0 9.062e-3 9.062e-3
-4.49156e0 -4.1526001e0 9.2778e-3 9.2778e-3
-4.3220801e0 -4.1526001e0 9.4992e-3 9.4992e-3
-4.1526001e0 -4.1526001e0 9.7256e-3 9.7256e-3
-3.9831201e0 -4.1526001e0 9.9577e-3 9.9577e-3
-3.8136401e0 -4.1526001e0 1.0196e-2 1.0196e-2
-3.6441602e0 -4.1526001e0 1.0439e-2 1.0439e-2
-3.4746802e0 -4.1526001e0 1.0687e-2 1.0687e-2
-3.3052002e0 -4.1526001e0 1.0939e-2 1.0939e-2
-3.1357202e0 -4.1526001e0 1.1197e-2 1.1197e-2
-2.9662402e0 -4.1526001e0 1.1461e-2 1.1461e-2
-2.7967603e0 -4.1526001e0 1.1728e-2 1.1728e-2
-2.6272803e0 -4.1526001e0 1.2001e-2 1.2001e-2
-2.4578003e0 -4.1526001e0 1.2277e-2 1.2277e-2
-2.2883203e0 -4.1526001e0 1.2558e-2 1.2558e-2
-2.1188403e0 -4.1526001e0 1.2843e-2 1.2843e-2
-1.9493604e0 -4.1526001e0 1.313e-2 1.313e-2
-1.7798804e0 -4.1526001e0 1.3422e-2 1.3422e-2
-1.6104004e0 -4.1526001e0 1.3715e-2 1.3715e-2
-1.4409204e0 -4.1526001e0 1.4009e-2 1.4009e-2
-1.2714404e0 -4.1526001e0 1.4305e-2 1.4305e-2
-1.1019604e0 -4.1526001e0 1.4601e-2 1.4601e-2
-9.324805e-1 -4.1526001e0 1.4897e-2 1.4897e-2
-7.630005e-1 -4.1526001e0 1.5193e-2 1.5193e-2
-5.935205e-1 -4.1526001e0 1.5486e-2 1.5486e-2
-4.240405e-1 -4.1526001e0 1.5778e-2 1.5778e-2
-2.545605e-1 -4.1526001e0 1.6064e-2 1.6064e-2
-8.50806e-2 -4.1526001e0 1.6345e-2 1.6345e-2
8.43994e-2 -4.1526001e0 1.6621e-2 1.6621e-2
2.538794e-1 -4.1526001e0 1.6891e-2 1.6891e-2
4.233594e-1 -4.1526001e0 1.7152e-2 1.7152e-2
5.928394e-1 -4.1526001e0 1.7406e-2 1.7406e-2
7.623193e-1 -4.1526001e0 1.7647e-2 1.7647e-2
9.317993e-1 -4.1526001e0 1.7877e-2 1.7877e-2
1.1012793e0 -4.1526001e0 1.8095e-2 1.8095e-2
1.2707593e0 -4.1526001e0 1.8298e-2 1.8298e-2
1.4402393e0 -4.1526001e0 1.8486e-2 1.8486e-2
1.6097192e0 -4.1526001e0 1.866e-2 1.866e-2
1.7791992e0 -4.1526001e0 1.8816e-2 1.8816e-2
1.9486792e0 -4.1526001e0 1.8953e-2 1.8953e-2
2.1181592e0 -4.1526001e0 1.907e-2 1.907e-2
2.2876392e0 -4.1526001e0 1.917e-2 1.917e-2
2.4571191e0 -4.1526001e0 1.9247e-2 1.9247e-2
2.6265991e0 -4.1526001e0 1.9305e-2 1.9305e-2
2.7960791e0 -4.1526001e0 1.9342e-2 1.9342e-2
2.9655591e0 -4.1526001e0 1.9357e-2 1.9357e-2
3.135039e0 -4.1526001e0 1.9351e-2 1.9351e-2
3.304519e0 -4.1526001e0 1.9322e-2 1.9322e-2
3.473999e0 -4.1526001e0 1.9273e-2 1.9273e-2
3.643479e0 -4.1526001e0 1.9203e-2 1.9203e-2
3.812959e0 -4.1526001e0 1.9113e-2 1.9113e-2
3.982439e0 -4.1526001e0 1.9003e-2 1.9003e-2
4.151919e0 -4.1526001e0 1.8874e-2 1.8874e-2
4.321399e0 -4.1526001e0 1.8724e-2 1.8724e-2
4.4908789e0 -4.1526001e0 1.856e-2 1.856e-2
4.6603589e0 -4.1526001e0 1.8376e-2 1.8376e-2
4.8298389e0 -4.1526001e0 1.818e-2 1.818e-2
4.9993188e0 -4.1526001e0 1.7967e-2 1.7967e-2

-5.0e0 -3.9831201e0 8.8289e-3 8.8289e-3
-4.83052e0 -3.9831201e0 9.0433e-3 9.0433e-3
-4.66104e0 -3.9831201e0 9.263e-3 9.263e-3
-4.49156e0 -3.9831201e0 9.4887e-3 9.4887e-3
-4.3220801e0 -3.9831201e0 9.7205e-3 9.7205e-3
-4.1526001e0 -3.9831201e0 9.9577e-3 9.9577e-3
-3.9831201e0 -3.9831201e0 1.02e-2 1.02e-2
-3.8136401e0 -3.9831201e0 1.045e-2 1.045e-2
-3.6441602e0 -3.9831201e0 1.0706e-2 1.0706e-2
-3.4746802e0 -3.9831201e0 1.0966e-2 1.0966e-2
-3.3052002e0 -3.9831201e0 1.1234e-2 1.1234e-2
-3.1357202e0 -3.9831201e0 1.1507e-2 1.1507e-2
-2.9662402e0 -3.9831201e0 1.1784e-2 1.1784e-2
-2.7967603e0 -3.9831201e0 1.2068e-2 1.2068e-2
-2.6272803e0 -3.9831201e0 1.2357e-2 1.2357e-2
-2.4578003e0 -3.9831201e0 1.265e-2 1.265e-2
-2.2883203e0 -3.9831201e0 1.2949e-2 1.2949e-2
-2.1188403e0 -3.9831201e0 1.325e-2 1.325e-2
-1.9493604e0 -3.9831201e0 1.3557e-2 1.3557e-2
-1.7798804e0 -3.9831201e0 1.3867e-2 1.3867e-2
-1.6104004e0 -3.9831201e0 1.418e-2 1.418e-2
-1.4409204e0 -3.9831201e0 1.4496e-2 1.4496e-2
-1.2714404e0 -3.9831201e0 1.4813e-2 1.4813e-2
-1.1019604e0 -3.9831201e0 1.513e-2 1.513e-2
-9.324805e-1 -3.9831201e0 1.545e-2 1.545e-2
-7.630005e-1 -3.9831201e0 1.5767e-2 1.5767e-2
-5.935205e-1 -3.9831201e0 1.6083e-2 1.6083e-2
-4.240405e-1 -3.9831201e0 1.6397e-2 1.6397e-2
-2.545605e-1 -3.9831201e0 1.6707e-2 1.6707e-2
-8.50806e-2 -3.9831201e0 1.7012e-2 1.7012e-2
8.43994e-2 -3.9831201e0 1.7311e-2 1.7311e-2
2.538794e-1 -3.9831201e0 1.7604e-2 1.7604e-2
4.233594e-1 -3.9831201e0 1.7888e-2 1.7888e-2
5.928394e-1 -3.9831201e0 1.8163e-2 1.8163e-2
7.623193e-1 -3.9831201e0 1.8427e-2 1.8427e-2
9.317993e-1 -3.9831201e0 1.8677e-2 1.8677e-2
1.1012793e0 -3.9831201e0 1.8915e-2 1.8915e-2
1.2707593e0 -3.9831201e0 1.9138e-2 1.9138e-2
1.4402393e0 -3.9831201e0 1.9344e-2 1.9344e-2
1.6097192e0 -3.9831201e0 1.9533e-2 1.9533e-2
1.7791992e0 -3.9831201e0 1.9704e-2 1.9704e-2
1.9486792e0 -3.9831201e0 1.9853e-2 1.9853e-2
2.1181592e0 -3.9831201e0 1.9983e-2 1.9983e-2
2.2876392e0 -3.9831201e0 2.0091e-2 2.0091e-2
2.4571191e0 -3.9831201e0 2.0178e-2 2.0178e-2
2.6265991e0 -3.9831201e0 2.0241e-2 2.0241e-2
2.7960791e0 -3.9831201e0 2.0282e-2 2.0282e-2
2.9655591e0 -3.9831201e0 2.0299e-2 2.0299e-2
3.135039e0 -3.9831201e0 2.0291e-2 2.0291e-2
3.304519e0 -3.9831201e0 2.026e-2 2.026e-2
3.473999e0 -3.9831201e0 2.0207e-2 2.0207e-2
3.643479e0 -3.9831201e0 2.013e-2 2.013e-2
3.812959e0 -3.9831201e0 2.003e-2 2.003e-2
3.982439e0 -3.9831201e0 1.9908e-2 1.9908e-2
4.151919e0 -3.9831201e0 1.9766e-2 1.9766e-2
4.321399e0 -3.9831201e0 1.9604e-2 1.9604e-2
4.4908789e0 -3.9831201e0 1.9423e-2 1.9423e-2
4.6603589e0 -3.9831201e0 1.9223e-2 1.9223e-2
4.8298389e0 -3.9831201e0 1.9006e-2 1.9006e-2
4.9993188e0 -3.9831201e0 1.8776e-2 1.8776e-2

-5.0e0 -3.8136401e0 9.015e-3 9.015e-3
